Timestamp,Name,Action,Status,Image_Path,Confidence
2025-11-21 00:24:58,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:00,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:03,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:08,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:11,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:16,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:21,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:22,k,SLEEPING,ALERT,N/A,0.12
2025-11-21 00:25:24,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:29,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:34,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:37,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:39,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:42,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:42,k,SLEEPING,ALERT,N/A,0.18
2025-11-21 00:25:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:47,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:50,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:52,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:55,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:25:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:00,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:03,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:08,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
